290;290 - Non-Hodgkin Lymphoma (Non-Hodgkin lymphoma, unspecified);2;0;1;1;1;1;1;180;0;1;2
291;291 - Leukemia (Other myeloid leukaemia);2;0;1;1;1;1;1;180;0;1;2
292;292 - Leukemia (Leukaemia, unspecified);2;0;1;1;1;1;1;180;0;1;2
293;293 - Leukemia (Other and unspecified malignant neoplasms of lymphoid, haematopoietic and related tissue);2;0;1;1;1;1;1;180;0;1;2
294;294 - Benign Neoplasms (Benign neoplasm of bone and articular cartilage);2;0;1;1;1;1;1;180;0;1;2
295;295 - Lipoma (Benign lipomatous neoplasm, unspecified);2;0;1;1;1;1;1;180;0;1;2
296;296 - Angioma (Haemangioma, any site);2;0;1;1;1;1;1;180;0;1;2
297;297 - Benign Neoplasms (Benign neoplasm of ovary);2;0;1;1;1;1;1;180;0;1;2
298;298 - Benign Neoplasms (Benign neoplasm: Kidney);2;0;1;1;1;1;1;180;0;1;2
299;299 - Benign Neoplasms (Benign neoplasm: Urethra);2;0;1;1;1;1;1;180;0;1;2
300;300 - Benign (Benign neoplasm of other and unspecified sites);2;0;1;1;1;1;1;180;0;1;2
301;301 - Polycythaemia vera;2;0;1;1;1;1;1;180;0;1;2
302;302 - Anaemia (Iron deficiency anaemia);17;0;1;1;1;1;1;0;0;1;17
303;303 - Anaemia (Idiopathic aplastic anaemia);17;0;1;1;1;1;1;0;0;1;17
304;304 - Pancytopenia (Other specified aplastic anaemias);17;0;1;1;1;1;1;0;0;0;17
305;305 - Anaemia (Acute posthaemorrhagic anaemia);17;0;1;1;1;1;1;0;0;0;17
306;306 - Other specified anaemias;17;0;1;1;1;1;1;0;0;0;17
307;307 - Anaemia (Anaemia, unspecified);17;0;1;1;1;1;1;0;0;0;17
308;308 - Papulosquamous Diseases (Acquired coagulation factor deficiency);17;0;1;1;1;1;1;0;0;0;17
309;309 - Purpura (Allergic purpura);17;0;1;1;1;1;1;0;0;0;17
310;310 - Thrombocytopenia (Thrombocytopenia, unspecified);17;0;1;1;1;1;1;0;0;0;17
311;311 - Hyposplenism;17;0;1;1;1;1;1;0;0;0;17
312;312 - Hypersplenism;17;0;1;1;1;1;1;0;0;0;17
313;313 - Secondary polycythaemia;17;0;1;1;1;1;1;0;0;0;17
314;314 - Other diseases of Blood And Blood-Forming Organs;17;0;1;1;1;1;1;0;0;0;17
315;315 - Leg Ulcers (Adenosine deaminase [ADA] deficiency);17;0;1;1;1;1;1;0;0;0;17
316;316 - Immunodeficiency (Immunodeficiency, unspecified);17;0;1;1;1;1;1;0;0;0;17
317;317 - Goiter (Iodine-deficiency-related diffuse (endemic) goitre);3;0;1;1;1;1;1;0;0;0;3
318;318 - Iodine-deficiency-related multinodular (endemic) goitre;3;0;1;1;1;1;1;0;0;0;3
319;319 - Goiter (Iodine-deficiency-related (endemic) goitre, unspecified);3;0;1;1;1;1;1;0;0;0;3
320;320 - Myxoedema coma;3;0;1;1;1;1;1;0;0;0;3
321;321 - Hypothyroidism, unspecified;3;0;1;1;1;1;1;0;0;0;3
322;322 - Nontoxic diffuse goitre;3;0;1;1;1;1;1;0;0;0;3
323;323 - Nontoxic single thyroid nodule;3;0;1;1;1;1;1;0;0;0;3
324;324 - Nontoxic multinodular goitre;3;0;1;1;1;1;1;0;0;0;3
325;325 - Nontoxic goitre, unspecified;3;0;1;1;1;1;1;0;0;0;3
326;326 - Thyrotoxicosis [hyperthyroidism];3;0;1;1;1;1;1;0;0;0;3
327;327 - Thyrotoxicosis with diffuse goitre;3;0;1;1;1;1;1;0;0;0;3
328;328 - Thyrotoxicosis with toxic single thyroid nodule;3;0;1;1;1;1;1;0;0;0;3
329;329 - Thyrotoxicosis with toxic multinodular goitre;3;0;1;1;1;1;1;0;0;0;3
330;330 - Thyrotoxicosis, unspecified;3;0;1;1;1;1;1;0;0;0;3
331;331 - Thyroiditis;3;0;1;1;1;1;1;0;0;0;3
332;332 - Thyroid Disorder (Disorder of thyroid, unspecified);3;0;1;1;1;1;1;0;0;0;3
333;333 - Diabetes Mellitus (Insulin-dependent diabetes mellitus);3;0;1;1;1;1;1;0;0;1;3
334;334 - Insulin-dependent diabetes mellitus: With coma;3;0;1;1;1;1;1;0;0;1;3
335;335 - Insulin-dependent diabetes mellitus: With ketoacidosis;3;0;1;1;1;1;1;0;0;1;3
336;336 - Insulin-dependent diabetes mellitus: With renal complications;3;0;1;1;1;1;1;0;0;1;3
337;337 - Insulin-dependent diabetes mellitus: With ophthalmic complications;3;0;1;1;1;1;1;0;0;1;3
338;338 - Insulin-dependent diabetes mellitus: With neurological complications;3;0;1;1;1;1;1;0;0;1;3
339;339 - Insulin-dependent diabetes mellitus: With peripheral circulatory complications;3;0;1;1;1;1;1;0;0;1;3
340;340 - Insulin-dependent diabetes mellitus: With other specified complications;3;0;1;1;1;1;1;0;0;1;3
341;341 - Insulin-dependent diabetes mellitus: With multiple complications;3;0;1;1;1;1;1;0;0;1;3
342;342 - Insulin-dependent diabetes mellitus: With unspecified complications;3;0;1;1;1;1;1;0;0;1;3
343;343 - Insulin-dependent diabetes mellitus: Without complications;3;0;1;1;1;1;1;0;0;1;3
344;344 - Diabetes Mellitus (Non-insulin-dependent diabetes mellitus);3;0;1;1;1;1;1;0;0;1;3
345;345 - Non-insulin-dependent diabetes mellitus: With coma;3;0;1;1;1;1;1;0;0;1;3
346;346 - Non-insulin-dependent diabetes mellitus: With ketoacidosis;3;0;1;1;1;1;1;0;0;1;3
347;347 - Non-insulin-dependent diabetes mellitus: With renal complications;3;0;1;1;1;1;1;0;0;1;3
348;348 - Non-insulin-dependent diabetes mellitus: With ophthalmic complications;3;0;1;1;1;1;1;0;0;1;3
349;349 - Non-insulin-dependent diabetes mellitus: With neurological complications;3;0;1;1;1;1;1;0;0;1;3
350;350 - Non-insulin-dependent diabetes mellitus: With peripheral circulatory complications;3;0;1;1;1;1;1;0;0;1;3
351;351 - Non-insulin-dependent diabetes mellitus: With other specified complications;3;0;1;1;1;1;1;0;0;1;3
352;352 - Non-insulin-dependent diabetes mellitus: With multiple complications;3;0;1;1;1;1;1;0;0;1;3
353;353 - Non-insulin-dependent diabetes mellitus: With unspecified complications;3;0;1;1;1;1;1;0;0;1;3
354;354 - Non-insulin-dependent diabetes mellitus: Without complications;3;0;1;1;1;1;1;0;0;1;3
355;355 - Malnutrition-related diabetes mellitus;3;0;1;1;1;1;1;0;0;1;3
356;356 - Malnutrition-related diabetes mellitus: With coma;3;0;1;1;1;1;1;0;0;1;3
357;357 - Malnutrition-related diabetes mellitus: With ketoacidosis;3;0;1;1;1;1;1;0;0;1;3
358;358 - Malnutrition-related diabetes mellitus: With renal complications;3;0;1;1;1;1;1;0;0;1;3
359;359 - Malnutrition-related diabetes mellitus: With ophthalmic complications;3;0;1;1;1;1;1;0;0;1;3
360;360 - Malnutrition-related diabetes mellitus: With peripheral circulatory complications;3;0;1;1;1;1;1;0;0;1;3
361;361 - Malnutrition-related diabetes mellitus: With other specified complications;3;0;1;1;1;1;1;0;0;1;3
362;362 - Malnutrition-related diabetes mellitus: With multiple complications;3;0;1;1;1;1;1;0;0;1;3
363;363 - Malnutrition-related diabetes mellitus: With unspecified complications;3;0;1;1;1;1;1;0;0;1;3
364;364 - Malnutrition-related diabetes mellitus: Without complications;3;0;1;1;1;1;1;0;0;1;3
365;365 - Other specified diabetes mellitus;3;0;1;1;1;1;1;0;0;1;3
366;366 - Other specified diabetes mellitus: With coma;3;0;1;1;1;1;1;0;0;1;3
367;367 - Other specified diabetes mellitus: With ketoacidosis;3;0;1;1;1;1;1;0;0;1;3
368;368 - Other specified diabetes mellitus: With renal complications;3;0;1;1;1;1;1;0;0;1;3
369;369 - Other specified diabetes mellitus: With ophthalmic complications;3;0;1;1;1;1;1;0;0;1;3
370;370 - Other specified diabetes mellitus: With neurological complications;3;0;1;1;1;1;1;0;0;1;3
371;371 - Other specified diabetes mellitus: With other specified complications;3;0;1;1;1;1;1;0;0;1;3
372;372 - Other specified diabetes mellitus: With multiple complications;3;0;1;1;1;1;1;0;0;1;3
373;373 - Other specified diabetes mellitus: With unspecified complications;3;0;1;1;1;1;1;0;0;1;3
374;374 - Other specified diabetes mellitus: Without complications;3;0;1;1;1;1;1;0;0;1;3
375;375 - Unspecified diabetes mellitus;3;0;1;1;1;1;1;0;0;1;3
376;376 - Unspecified diabetes mellitus: With coma;3;0;1;1;1;1;1;0;0;1;3
377;377 - Unspecified diabetes mellitus: With ketoacidosis;3;0;1;1;1;1;1;0;0;1;3
378;378 - Unspecified diabetes mellitus: With renal complications;3;0;1;1;1;1;1;0;0;1;3
379;379 - Unspecified diabetes mellitus: With ophthalmic complications;3;0;1;1;1;1;1;0;0;1;3
380;380 - Unspecified diabetes mellitus: With neurological complications;3;0;1;1;1;1;1;0;0;1;3
381;381 - Unspecified diabetes mellitus: With peripheral circulatory complications;3;0;1;1;1;1;1;0;0;1;3
382;382 - Unspecified diabetes mellitus: With other specified complications;3;0;1;1;1;1;1;0;0;1;3
383;383 - Unspecified diabetes mellitus: With multiple complications;3;0;1;1;1;1;1;0;0;1;3
384;384 - Unspecified diabetes mellitus: With unspecified complications;3;0;1;1;1;1;1;0;0;1;3
385;385 - Unspecified diabetes mellitus: Without complications;3;0;1;1;1;1;1;0;0;1;3
386;386 - Pituitary Gland (Hypofunction and other disorders of pituitary gland);3;0;1;1;1;1;1;0;0;0;3
387;387 - Malnutrition (Kwashiorkor);3;0;1;1;1;1;1;0;0;0;3
388;388 - Malnutrition (Nutritional marasmus);3;0;1;1;1;1;1;0;0;0;3
389;389 - Malnutrition (Marasmic kwashiorkor);3;0;1;1;1;1;1;0;0;0;3
390;390 - Malnutrition (Unspecified severe protein-energy malnutrition);3;0;1;1;1;1;1;0;0;0;3
391;391 - Malnutrition (Moderate protein-energy malnutrition);3;0;1;1;1;1;1;0;0;0;3
392;392 - Malnutrition (Mild protein-energy malnutrition);3;0;1;1;1;1;1;0;0;0;3
393;393 - Malnutrition (Unspecified protein-energy malnutrition);3;0;1;1;1;1;1;0;0;0;3
394;394 - Deficiency (Vitamin A deficiency);3;0;1;1;1;1;1;0;0;0;3
395;395 - Vitamin A Deficiency (Vitamin A deficiency with conjunctival xerosis);3;0;1;1;1;1;1;0;0;0;3
396;396 - Vitamin A Deficiency (Vitamin A deficiency with corneal xerosis);3;0;1;1;1;1;1;0;0;0;3
397;397 - Vitamin A Deficiency (Vitamin A deficiency with corneal ulceration and xerosis);3;0;1;1;1;1;1;0;0;0;3
398;398 - Keratomalacia (Vitamin A deficiency with keratomalacia);3;0;1;1;1;1;1;0;0;0;3
399;399 - Vitamin A Deficiency (Vitamin A deficiency with night blindness);3;0;1;1;1;1;1;0;0;0;3
400;400 - Vitamin A Deficiency (Vitamin A deficiency with xerophthalmic scars of cornea);3;0;1;1;1;1;1;0;0;0;3
401;401 - Thiamine Deficiency;3;0;1;1;1;1;1;0;0;0;3
402;402 - Deficiency (Vitamin D deficiency);3;0;1;1;1;1;1;0;0;0;3
403;403 - Deficiency (Iron deficiency);3;0;1;1;1;1;1;0;0;0;3
404;404 - Deficiency Of Nutrient (Deficiency of other specified nutrient elements);3;0;1;1;1;1;1;0;0;0;3
405;405 - Deficiency (Imbalance of constituents of food intake);3;0;1;1;1;1;1;0;0;0;3
406;406 - Deficiency (Nutritional deficiency, unspecified);3;0;1;1;1;1;1;0;0;0;3
407;407 - Deficiency (Sequelae of vitamin C deficiency);3;0;1;1;1;1;1;0;0;0;3
408;408 - Obesity (Obesity, hyperalimentation);3;0;1;1;1;1;1;0;0;0;3
409;409 - Pure hypercholesterolaemia;3;0;1;1;1;1;1;0;0;0;3
410;410 - Pure hyperglyceridaemia;3;0;1;1;1;1;1;0;0;0;3
411;411 - Disorder Of Lipoprotein Metabolism (Disorder of lipoprotein metabolism, unspecified);3;0;1;1;1;1;1;0;0;0;3
412;412 - Hyperbilirubinemia (Disorder of bilirubin metabolism, unspecified);3;0;1;1;1;1;1;0;0;0;3
413;413 - Volume Depletion;3;0;1;1;1;1;1;0;0;0;3
414;414 - Some Dehydration (Volume depletion);3;0;1;1;1;1;1;0;0;0;3
415;415 - Severe Dehydration (Volume depletion);3;0;1;1;1;1;1;0;0;0;3
416;416 - Sodium [Na] Excess (Hyperosmolality and hypernatraemia);3;0;1;1;1;1;1;0;0;0;3
417;417 - Acidosis;3;0;1;1;1;1;1;0;0;0;3
418;418 - Potassium [K] Deficiency (Hypokalaemia);3;0;1;1;1;1;1;0;0;0;3
419;419 - Dimentia (Unspecified dementia);4;0;1;1;1;1;1;0;0;1;4
420;420 - Alcohol Dependence (Mental and behavioural disorders due to use of alcohol);4;0;1;1;1;1;1;0;0;1;4
421;421 - Alcohol (Mental and behavioural disorders due to use of alcohol: Dependence syndrome);4;0;1;1;1;1;1;0;0;1;4
422;422 - Mental And Behavioural Disorders (due to use of alcohol: Other mental and behavioural disorders);4;0;1;1;1;1;1;0;0;1;4
423;423 - Drugs (Mental and behavioural disorders due to use of cannabinoids: Withdrawal state);4;0;1;1;1;1;1;0;0;1;4
424;424 - Schizophrenia;4;0;1;1;1;1;1;0;0;1;4
425;425 - Schizophrenia (Paranoid schizophrenia);4;0;1;1;1;1;1;0;0;1;4
426;426 - Schizophrenia (Catatonic schizophrenia);4;0;1;1;1;1;1;0;0;1;4
427;427 - Schizophrenia (Undifferentiated schizophrenia);4;0;1;1;1;1;1;0;0;1;4
428;428 - Schizophrenia (Residual schizophrenia);4;0;1;1;1;1;1;0;0;1;4
429;429 - Schizophrenia (Schizophrenia, unspecified);4;0;1;1;1;1;1;0;0;1;4
430;430 - Schizotypal disorder;4;0;1;1;1;1;1;0;0;1;4
431;431 - Delusional Disorder (Persistent delusional disorders);4;0;1;1;1;1;1;0;0;1;4
432;432 - Delusion (Delusional disorder);4;0;1;1;1;1;1;0;0;1;4
433;433 - Psychotic Disorder (Acute and transient psychotic disorders);4;0;1;1;1;1;1;0;0;1;4
434;434 - Psychotic Disorder (Other acute and transient psychotic disorders);4;0;1;1;1;1;1;0;0;1;4
435;435 - Schizoaffective disorders;4;0;1;1;1;1;1;0;0;1;4
436;436 - Unspecified nonorganic psychosis;4;0;1;1;1;1;1;0;0;1;4
437;437 - Manic episode;4;0;1;1;1;1;1;0;0;1;4
438;438 - Hypomania;4;0;1;1;1;1;1;0;0;1;4
439;439 - Mania without psychotic symptoms;4;0;1;1;1;1;1;0;0;1;4
440;440 - Mania with psychotic symptoms;4;0;1;1;1;1;1;0;0;1;4
441;441 - Manic episode, unspecified;4;0;1;1;1;1;1;0;0;1;4
442;442 - Bipolar affective disorder;4;0;1;1;1;1;1;0;0;1;4
443;443 - Bipolar Disorder (Other bipolar affective disorders);4;0;1;1;1;1;1;0;0;1;4
444;444 - Depression (Depressive episode);4;0;1;1;1;1;1;0;0;1;4
445;445 - Anxiety State (Generalized anxiety disorder);4;0;1;1;1;1;1;0;0;1;4
446;446 - Anxiety (Other specified anxiety disorders);4;0;1;1;1;1;1;0;0;1;4
447;447 - Stress Disorder (Post-traumatic stress disorder);4;0;1;1;1;1;1;0;0;1;4
448;448 - Adjustment Disorders;4;0;1;1;1;1;1;0;0;1;4
449;449 - Dissociative [Conversion] Disorders;4;0;1;1;1;1;1;0;0;1;4
450;450 - Hypochondriasis (Hypochondriacal disorder);4;0;1;1;1;1;1;0;0;1;4
451;451 - Psychogenic Syncope (Other specified neurotic disorders);4;0;1;1;1;1;1;0;0;1;4
452;452 - Neurosis (Neurotic disorder, unspecified);4;0;1;1;1;1;1;0;0;1;4
453;453 - Premature Ejaculation;4;0;1;1;1;1;1;0;0;1;4
454;454 - Personality Disorder (Emotionally unstable personality disorder);4;0;1;1;1;1;1;0;0;1;4
455;455 - Personality Disorder (Other specific personality disorders);4;0;1;1;1;1;1;0;0;1;4
456;456 - Personality Disorder (Personality disorder, unspecified);4;0;1;1;1;1;1;0;0;1;4
457;457 - Autism (Childhood autism);4;0;1;1;1;1;1;0;0;1;4
458;458 - Autistic Psychopathy (Asperger syndrome);4;0;1;1;1;1;1;0;0;1;4
459;459 - Attention-Deficit Hyperactivity Disorder (Hyperkinetic disorder, unspecified);4;0;1;1;1;1;1;0;0;1;4
460;460 - Meningitis (Meningitis, unspecified);5;0;1;1;1;1;1;0;0;0;5
461;461 - Epilepsy;5;0;1;1;1;1;1;0;0;1;5
462;462 - Epilepsy (Generalized idiopathic epilepsy and epileptic syndromes);5;0;1;1;1;1;1;0;0;1;5
463;463 - Epilepsy (Other generalized epilepsy and epileptic syndromes);5;0;1;1;1;1;1;0;0;1;5
464;464 - Grand mal seizures, unspecified (with or without petit mal);5;0;1;1;1;1;1;0;0;0;5
465;465 - Petit mal, unspecified, without grand mal seizures;5;0;1;1;1;1;1;0;0;0;5
466;466 - Other epilepsy;5;0;1;1;1;1;1;0;0;1;5
467;467 - Epilepsy (Epilepsy, unspecified);5;0;1;1;1;1;1;0;0;1;5
468;468 - Status epilepticus;5;0;1;1;1;1;1;0;0;1;5
469;469 - Grand mal status epilepticus;5;0;1;1;1;1;1;0;0;1;5
470;470 - Petit mal status epilepticus;5;0;1;1;1;1;1;0;0;1;5
471;471 - Status epilepticus, unspecified;5;0;1;1;1;1;1;0;0;0;5
472;472 - Migraine;5;0;1;1;1;1;1;0;0;0;5
473;473 - Migraine (Migraine without aura [common migraine]);5;0;1;1;1;1;1;0;0;0;5
474;474 - Migraine (Migraine with aura [classical migraine]);5;0;1;1;1;1;1;0;0;0;5
475;475 - Transient cerebral ischaemic attack, unspecified;5;0;1;1;1;1;1;0;0;0;5
476;476 - Sleep Disorders;5;0;1;1;1;1;1;0;0;0;5
477;477 - Insomnia (Disorders of initiating and maintaining sleep [insomnias]);5;0;1;1;1;1;1;0;0;0;5
478;478 - Sleep Disorders (Sleep apnoea);5;0;1;1;1;1;1;0;0;0;5
479;479 - Narcolepsy (Narcolepsy and cataplexy);5;0;1;1;1;1;1;0;0;0;5
480;480 - Palsy (Bell palsy);5;0;1;1;1;1;1;0;0;0;5
481;481 - Carpal Tunnel Syndrome;5;0;1;1;1;1;1;0;0;0;5
482;482 - Mononeuropathies of lower limb;5;0;1;1;1;1;1;0;0;0;5
483;483 - Guillain-Barré Syndrome;5;0;1;1;1;1;1;0;0;0;5
484;484 - Polyneuropathies (Other inflammatory polyneuropathies);5;0;1;1;1;1;1;0;0;0;5
485;485 - Muscular dystrophy;5;0;1;1;1;1;1;0;0;0;5
486;486 - Myopathy (Myopathy, unspecified);5;0;1;1;1;1;1;0;0;0;5
487;487 - Cerebral palsy;5;0;1;1;1;1;1;0;0;0;5
488;488 - Hemiplegia;5;0;1;1;1;1;1;0;0;0;5
489;489 - Hemiplegia (Flaccid hemiplegia);5;0;1;1;1;1;1;0;0;0;5
490;490 - Paraplegia (Paraplegia, unspecified);5;0;1;1;1;1;1;0;0;0;5
491;491 - Paralysis (Monoplegia of lower limb);5;0;1;1;1;1;1;0;0;0;5
492;492 - Paralysis (Monoplegia of upper limb);5;0;1;1;1;1;1;0;0;0;5
493;493 - Monoplegia, unspecified;5;0;1;1;1;1;1;0;0;0;5
494;494 - Cauda equina syndrome;5;0;1;1;1;1;1;0;0;0;5
495;495 - Cervical Sympathetic Dystrophy Or Paralysis (Paralytic syndrome, unspecified);5;0;1;1;1;1;1;0;0;0;5
496;496 - Nervous System Disorder (Disorders of autonomic nervous system);5;0;1;1;1;1;1;0;0;0;5
497;497 - Hydrocephalus;5;0;1;1;1;1;1;0;0;0;5
498;498 - Hydrocephalus (Other hydrocephalus);5;0;1;1;1;1;1;0;0;0;5
499;499 - Cyst (Cerebral cysts);5;0;1;1;1;1;1;0;0;0;5
500;500 - Encephalopathy (Encephalopathy, unspecified);5;0;1;1;1;1;1;0;0;0;5
501;501 - Herniation Of Brain (Stem) (Compression of brain);5;0;1;1;1;1;1;0;0;0;5
502;502 - Edema (Cerebral oedema);5;0;1;1;1;1;1;0;0;0;5
503;503 - Disorder Of Brain (Disorder of brain, unspecified);5;0;1;1;1;1;1;0;0;0;5
504;504 - Cord Compression (Other specified diseases of spinal cord);5;0;1;1;1;1;1;0;0;0;5
505;505 - Cerebrospinal Fluid Leak (Postprocedural disorders of nervous system, not elsewhere classified);5;0;1;1;1;1;1;0;0;0;5
506;506 - Nervous System (Other disorders of nervous system, not elsewhere classified);5;0;1;1;1;1;1;0;0;0;5
507;507 - Myelopathy (Myelopathy in diseases classified elsewhere);5;0;1;1;1;1;1;0;0;0;5
508;508 - Chalazion;19;0;1;1;1;1;1;0;0;0;19
509;509 - Blepharitis;19;0;1;1;1;1;1;0;0;0;19
510;510 - Entropion (Entropion and trichiasis of eyelid);19;0;1;1;1;1;1;0;0;0;19
511;511 - Ectropion (Lagophthalmos);19;0;1;1;1;1;1;0;0;0;19
512;512 - Conjunctivitis;19;0;1;1;1;1;1;0;0;0;19
513;513 - Scleritis;19;0;1;1;1;1;1;0;0;0;19
514;514 - Tuberculosis (Episcleritis);19;0;1;1;1;1;1;0;0;0;19
515;515 - Keratitis;19;0;1;1;1;1;1;0;0;0;19
516;516 - Corneal Ulcer;19;0;1;1;1;1;1;0;0;0;19
517;517 - Keratitis (Other superficial keratitis without conjunctivitis);19;0;1;1;1;1;1;0;0;0;19
518;518 - Keratoconjunctivitis;19;0;1;1;1;1;1;0;0;0;19
519;519 - Keratitis (Interstitial and deep keratitis);19;0;1;1;1;1;1;0;0;0;19
520;520 - Corneal Neovascularization;19;0;1;1;1;1;1;0;0;0;19
521;521 - Photokeratitis (Keratitis, unspecified);19;0;1;1;1;1;1;0;0;0;19
522;522 - Corneal scars and opacities;19;0;1;1;1;1;1;0;0;0;19
523;523 - Adherent leukoma;19;0;1;1;1;1;1;0;0;0;19
524;524 - Corneal Degeneration;19;0;1;1;1;1;1;0;0;0;19
525;525 - Herpesviral (Herpesviral keratitis and keratoconjunctivitis);19;0;1;1;1;1;1;0;0;0;19
526;526 - Tuberculosis (Iridocyclitis);19;0;1;1;1;1;1;0;0;0;19
527;527 - Cataract (Cataract, unspecified);19;0;1;1;1;1;1;0;0;0;19
528;528 - Aphakia;19;0;1;1;1;1;1;0;0;0;19
529;529 - Retinal Vascular Occlusions;19;0;1;1;1;1;1;0;0;0;19
530;530 - Glaucoma;19;0;1;1;1;1;1;0;0;0;19
531;531 - Glaucoma (Glaucoma suspect);19;0;1;1;1;1;1;0;0;0;19
532;532 - Glaucoma (Primary open-angle glaucoma);19;0;1;1;1;1;1;0;0;0;19
533;533 - Glaucoma (Primary angle-closure glaucoma);19;0;1;1;1;1;1;0;0;0;19
534;534 - Glaucoma (Glaucoma secondary to eye trauma);19;0;1;1;1;1;1;0;0;0;19
535;535 - Glaucoma (Glaucoma secondary to other eye disorders);19;0;1;1;1;1;1;0;0;0;19
536;536 - Glaucoma (Other glaucoma);19;0;1;1;1;1;1;0;0;0;19
537;537 - Glaucoma (Glaucoma, unspecified);19;0;1;1;1;1;1;0;0;0;19
538;538 - Papilloedema, unspecified;19;0;1;1;1;1;1;0;0;0;19
539;539 - Strabismus (Strabismus, unspecified);19;0;1;1;1;1;1;0;0;0;19
540;540 - Disorders Of Ocular Muscles, Binocular Movement, Accommodation And Refraction;19;0;1;1;1;1;1;0;0;0;19
541;541 - Myopia;19;0;1;1;1;1;1;0;0;0;19
542;542 - Astigmatism;19;0;1;1;1;1;1;0;0;0;19
543;543 - Presbyopia;19;0;1;1;1;1;1;0;0;0;19
544;544 - Amblyopia (Amblyopia ex anopsia);19;0;1;1;1;1;1;0;0;0;19
545;545 - Double Vision (Diplopia);19;0;1;1;1;1;1;0;0;0;19
546;546 - Night Blindness;19;0;1;1;1;1;1;0;0;0;19
547;547 - Nystagmus (Nystagmus and other irregular eye movements);19;0;1;1;1;1;1;0;0;0;19
548;548 - Pain (Ocular pain);19;0;1;1;1;1;1;0;0;0;19
549;549 - Keratopathy (Keratopathy (bullous aphakic) following cataract surgery);19;0;1;1;1;1;1;0;0;0;19
550;550 - Otitis externa;16;0;1;1;1;1;1;0;0;0;24
551;551 - Abscess of external ear;16;0;1;1;1;1;1;0;0;0;24
552;552 - Acute otitis externa, noninfective;16;0;1;1;1;1;1;0;0;0;24
553;553 - Otitis externa, unspecified;16;0;1;1;1;1;1;0;0;0;24
554;554 - Impacted cerumen;16;0;1;1;1;1;1;0;0;0;24
555;555 - Otitis media, unspecified;16;0;1;1;1;1;1;0;0;0;24
556;556 - Mastoiditis and related conditions;16;0;1;1;1;1;1;0;0;0;24
557;557 - Acute Mastoiditis;19;0;1;1;1;1;1;0;0;0;19
558;558 - chronic Mastoiditis;19;0;1;1;1;1;1;0;0;0;19
559;559 - Mastoiditis, unspecified;19;0;1;1;1;1;1;0;0;0;19
560;560 - Rheumatic fever without mention of heart involvement;6;0;1;1;1;1;1;0;0;1;6
561;561 - Rheumatic fever with heart involvement;6;0;1;1;1;1;1;0;0;1;6
562;562 - Rheumatic Fever (Acute rheumatic heart disease, unspecified);6;0;1;1;1;1;1;0;0;1;6
563;563 - Mitral Stenosis;6;0;1;1;1;1;1;0;0;0;6
564;564 - Tricuspid stenosis;6;0;1;1;1;1;1;0;0;0;6
565;565 - Multiple valve diseases;6;0;1;1;1;1;1;0;0;0;6
566;566 - Other rheumatic heart diseases;6;0;1;1;1;1;1;0;0;1;6
567;567 - Rheumatic myocarditis;6;0;1;1;1;1;1;0;0;0;6
568;568 - Rheumatic heart disease (Rheumatic heart disease, unspecified);6;0;1;1;1;1;1;0;0;1;6
569;569 - Hypertension (Essential (primary) hypertension);6;0;1;1;1;1;1;0;0;1;6
570;570 - Hypertensive Renal Disease;6;0;1;1;1;1;1;0;0;1;6
571;571 - Hypertension (Secondary hypertension);6;0;1;1;1;1;1;0;0;1;6
572;572 - Hypertension (Secondary hypertension, unspecified);6;0;1;1;1;1;1;0;0;1;6
573;573 - Angina Pectoris;6;0;1;1;1;1;1;0;0;0;6
574;574 - Unstable angina;6;0;1;1;1;1;1;0;0;0;6
575;575 - Acute myocardial infarction;6;0;1;1;1;1;1;0;0;0;6
576;576 - Other acute ischaemic heart diseases;6;0;1;1;1;1;1;0;0;1;6
577;577 - Chronic ischaemic heart disease;6;0;1;1;1;1;1;0;0;1;6
578;578 - Old myocardial infarction;6;0;1;1;1;1;1;0;0;1;6
579;579 - Silent myocardial ischaemia;6;0;1;1;1;1;1;0;0;0;6
580;580 - Pulmonary embolism;6;0;1;1;1;1;1;0;0;0;6
581;581 - Primary pulmonary hypertension;6;0;1;1;1;1;1;0;0;0;6
582;582 - Cardiopulmonary Disease (Other specified pulmonary heart diseases);6;0;1;1;1;1;1;0;0;1;6
583;583 - Rheumatic Fever (Acute pericarditis);6;0;1;1;1;1;1;0;0;0;6
584;584 - Effusion (Pericardial effusion (noninflammatory));6;0;1;1;1;1;1;0;0;0;6
585;585 - Acute endocarditis, unspecified;6;0;1;1;1;1;1;0;0;0;6
586;586 - Mitral (valve) insufficiency;6;0;1;1;1;1;1;0;0;0;6
587;587 - Nonrheumatic aortic valve disorders;6;0;1;1;1;1;1;0;0;0;6
588;588 - Aortic (valve) stenosis;6;0;1;1;1;1;1;0;0;0;6
589;589 - Aortic (valve) insufficiency;6;0;1;1;1;1;1;0;0;0;6
590;590 - Nonrheumatic tricuspid valve disorders;6;0;1;1;1;1;1;0;0;0;6
591;591 - Pulmonary Valve Insufficiency;6;0;1;1;1;1;1;0;0;0;6
592;592 - Myocarditis (Infective myocarditis);6;0;1;1;1;1;1;0;0;0;6
593;593 - Cardiomyopathy;6;0;1;1;1;1;1;0;0;0;6
594;594 - Conduction Disorder (Other specified conduction disorders);6;0;1;1;1;1;1;0;0;0;6
595;595 - Cardiac arrest;6;0;1;1;1;1;1;0;0;0;6
596;596 - Atrial fibrillation and flutter;6;0;1;1;1;1;1;0;0;0;6
